OBJECTID *,Shape *,Join_Count,TARGET_FID,JOIN_FID,NAME,ACRE,PARK_MGNT_REGION,MANAGER,OWNER,JEFFCO_OS_LAND_STATUS,MAP_LABEL,Public_Access,ADDRESS,Shape__Area,Shape__Length,TRAIL_NAME,PARK_NAME,MILEAGE,TRAIL_DIFFICULTY_RATING,MILEAGE_ROUNDED,USER_TYPE,iff_reclass,Shape_Length,Shape_Area
3,Polygon ZM,1,10,29,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464, ,White Ranch Park,0.104317,N/A,0.1,Multi-Use,N/A,550.791437,213609555.8
4,Polygon ZM,1,10,37,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,<Null>,White Ranch Park,0.040927,N/A,0.04,Multi-Use,N/A,216.092598,213609555.8
5,Polygon ZM,1,10,49,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Maverick Trail,White Ranch Park,0.969706,More Difficult,1,Multi-Use,More Difficult,5120.047742,213609555.8
6,Polygon ZM,1,10,96,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Sawmill Trail,White Ranch Park,0.776169,More Difficult,0.8,Multi-Use,More Difficult,4098.170362,213609555.8
7,Polygon ZM,1,10,159,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Wrangler's Run Trail,White Ranch Park,0.489462,More Difficult,0.5,Multi-Use,More Difficult,2584.358369,213609555.8
8,Polygon ZM,1,10,175,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Waterhole Trail,White Ranch Park,0.293654,More Difficult,0.3,Multi-Use,More Difficult,1550.495171,213609555.8
9,Polygon ZM,1,10,185,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Whippletree Trail,White Ranch Park,0.632641,Least Difficult,0.6,Multi-Use,Least Difficult,3340.344648,213609555.8
10,Polygon ZM,1,10,189,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Round-Up Loop Trail,White Ranch Park,0.364263,More Difficult,0.4,Multi-Use,More Difficult,1923.306886,213609555.8
11,Polygon ZM,1,10,200,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Mustang Trail,White Ranch Park,1.833652,Most Difficult,1.8,Multi-Use,Most Difficult,9681.68332,213609555.8
12,Polygon ZM,1,10,208,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Shorthorn Trail,White Ranch Park,1.086503,More Difficult,1.1,Multi-Use,More Difficult,5736.733285,213609555.8
13,Polygon ZM,1,10,215,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Rawhide Trail,White Ranch Park,0.283737,Least Difficult,0.3,Multi-Use,Least Difficult,1498.13274,213609555.8
14,Polygon ZM,1,10,218,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Sawmill Trail,White Ranch Park,0.67112,Least Difficult,0.7,Multi-Use,Least Difficult,3543.515584,213609555.8
15,Polygon ZM,1,10,220,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Rawhide Trail,White Ranch Park,0.620232,More Difficult,0.6,Multi-Use,More Difficult,3274.822586,213609555.8
16,Polygon ZM,1,10,221,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Rawhide Trail,White Ranch Park,0.839762,More Difficult,0.8,Multi-Use,More Difficult,4433.940917,213609555.8
17,Polygon ZM,1,10,224,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Rawhide Trail,White Ranch Park,0.944874,More Difficult,0.9,Multi-Use,More Difficult,4988.933516,213609555.8
18,Polygon ZM,1,10,225,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Rawhide Trail,White Ranch Park,0.497422,More Difficult,0.5,Multi-Use,More Difficult,2626.390701,213609555.8
19,Polygon ZM,1,10,231,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Rawhide Trail,White Ranch Park,0.806463,More Difficult,0.8,Multi-Use,More Difficult,4258.125915,213609555.8
20,Polygon ZM,1,10,234,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Rawhide Trail,White Ranch Park,0.280475,Least Difficult,0.3,Multi-Use,Least Difficult,1480.907531,213609555.8
21,Polygon ZM,1,10,235,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Rawhide Trail,White Ranch Park,0.366939,Most Difficult,0.4,Multi-Use,Most Difficult,1937.436037,213609555.8
22,Polygon ZM,1,10,260,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Mustang Trail,White Ranch Park,0.378415,Most Difficult,0.4,Multi-Use,Most Difficult,1998.032222,213609555.8
23,Polygon ZM,1,10,262,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Belcher Hill Trail,White Ranch Park,0.475732,More Difficult,0.5,Multi-Use,More Difficult,2511.86564,213609555.8
24,Polygon ZM,1,10,263,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Belcher Hill Trail,White Ranch Park,0.317089,Most Difficult,0.3,Multi-Use,Most Difficult,1674.232472,213609555.8
25,Polygon ZM,1,10,374,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Belcher Hill Trail,White Ranch Park,0.095019,More Difficult,0.1,Multi-Use,More Difficult,501.700697,213609555.8
26,Polygon ZM,1,10,382,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Belcher Hill Trail,White Ranch Park,0.601006,Most Difficult,0.6,Multi-Use,Most Difficult,3173.31273,213609555.8
27,Polygon ZM,1,10,414,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Belcher Hill Trail,White Ranch Park,0.665526,More Difficult,0.7,Multi-Use,More Difficult,3513.976428,213609555.8
28,Polygon ZM,1,10,415,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Belcher Hill Trail,White Ranch Park,1.129048,More Difficult,1.1,Multi-Use,More Difficult,5961.375794,213609555.8
29,Polygon ZM,1,10,416,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Belcher Hill Trail,White Ranch Park,0.794995,Most Difficult,0.8,Multi-Use,Most Difficult,4197.571373,213609555.8
30,Polygon ZM,1,10,417,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Belcher Hill Trail,White Ranch Park,0.363288,More Difficult,0.4,Multi-Use,More Difficult,1918.162319,213609555.8
31,Polygon ZM,1,10,426,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Longhorn Trail,White Ranch Park,0.679922,Most Difficult,0.7,Multi-Use,Most Difficult,3589.990826,213609555.8
32,Polygon ZM,1,10,427,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Longhorn Trail,White Ranch Park,0.910265,Most Difficult,0.9,Multi-Use,Most Difficult,4806.200568,213609555.8
33,Polygon ZM,1,10,432,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Longhorn Trail,White Ranch Park,0.20012,N/A,0.2,Multi-Use,N/A,1056.634274,213609555.8
34,Polygon ZM,1,10,451,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Longhorn Trail,White Ranch Park,0.415802,More Difficult,0.4,Multi-Use,More Difficult,2195.436048,213609555.8
35,Polygon ZM,1,10,452,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Longhorn Trail,White Ranch Park,0.289089,More Difficult,0.3,Multi-Use,More Difficult,1526.392048,213609555.8
36,Polygon ZM,1,10,507,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Longhorn Trail,White Ranch Park,0.204724,More Difficult,0.2,Multi-Use,More Difficult,1080.945015,213609555.8
37,Polygon ZM,1,10,521,White Ranch Park,4903.819804,Ranch,Jeffco Open Space,Jeffco Open Space,Jeffco Open Space Owned,JCOS Park,Public Access,<Null>,213609555.8,115132.8464,Longhorn Trail,White Ranch Park,0.502185,Most Difficult,0.5,Multi-Use,Most Difficult,2651.537776,213609555.8
353,Polygon ZM,1,78,415,White Ranch Park,26.677121,Ranch,Jeffco Open Space,Colorado Open Lands (Land Trust),Trail Easement to Jeffco Open Space,JCOS Trail (no label),Public Access,<Null>,1162050.747,11877.03329,Belcher Hill Trail,White Ranch Park,1.129048,More Difficult,1.1,Multi-Use,More Difficult,5961.375794,1162050.747
